976
976
0
928
2304
1296
0
944
2576
1024
2304
0
976
2304
2384
512
2128
2416
1104
1312
2416
1136
2320
2592
1200
2320
1056
1104
2352
2224
1040
1152
2320
1280
2592
1024
1088
2352
2688
944
2272
2736
2400
2320
2736
1296
2240
2512
992
2320
2512
960
1280
2304
960
1136
2272
1040
1216
2272
1152
1232
256
1104
2368
1280
2496
1040
2272
0
912
2320
2592
992
2288
2624
1216
2320
2368
928
2384
2368
960
1280
2288
2432
1040
1232
2304
944
1280
2528
1072
1184
2320
1040
1280
2624
1040
2272
1200
1072
2304
2528
1264
2272
2624
1200
2304
2448
976
2304
2576
1024
2256
2384
1072
2320
1072
960
2304
1056
1280
2480
1248
1088
2432
960
2320
2448
1072
2272
2512
1216
2320
2320
2592
1184
2320
2464
2368
2464
976
1280
2480
960
1232
2288
1040
1168
2304
976
2464
1056
944
2288
2576
992
1168
2352
2608
928
2304
1072
1296
2320
80
1296
2304
2448
816
1312
2320
2576
1024
2544
1152
960
1328
2608
960
2320
1120
1024
2464
1024
864
2272
2576
960
2288
1040
2336
2576
1232
2320
2512
1136
1280
2272
944
1248
2272
1056
1152
2272
1024
1232
2336
1056
976
1216
2560
1152
1072
2272
2624
1024
2272
2592
1040
2320
2432
1152
1264
2256
2512
1056
2352
2448
1072
2336
944
2352
2272
1040
1072
2320
0
1184
2320
3072
2320
1072
1056
2384
400
944
2288
1056
2272
2624
976
2224
2512
1120
2288
2304
3072
1168
2256
976
1232
2272
1040
1072
2272
1056
1056
2288
1168
2464
2336
2592
1072
2432
2704
960
2304
2576
1072
2288
2304
1056
2384
2320
2592
2432
2432
1072
2352
2368
960
1296
2288
1120
1056
1312
2336
1168
1088
2448
2624
912
2368
0
960
2272
2496
992
2336
2304
2576
1264
2288
2624
1216
2336
1232
2272
2720
2144
2320
1008
1184
2384
0
992
2000
2576
1088
1232
2480
1312
2816
944
1216
2352
1056
976
2304
2528
1248
2336
2336
0
1216
2288
2640
1248
2256
2560
1072
2400
2288
960
1264
2304
0
976
1216
2320
1056
960
1232
2592
976
1088
2320
2640
1024
2304
2528
1232
2272
2432
192
2368
2304
1088
2304
2496
960
1296
2272
1104
992
3872
2416
1056
2224
2560
1232
1120
400
1072
2272
2528
1040
2272
1152
2368
2192
2720
1296
2336
2368
432
2320
2480
944
1248
2320
992
1040
2896
2288
992
1200
2560
1072
976
1248
2576
1008
1248
0
944
2240
2560
1056
2272
2480
1056
2480
2432
1088
2320
2432
2624
1440
2432
960
2272
1104
944
1232
2624
992
1152
2320
1168
1152
2320
2624
1040
1072
2272
0
960
2320
544
1296
2432
1296
3856
2400
